,Date,Year,Month,Week,Day,Skill,Combi,Interval 15 Minutes,Skill Name,Handle Time,Avg Handle Time,Handled,Queue Offered,Outbound Handled,Outbound,In SLA,Outbound Handle Time,Outbound Time,Outbound ACW Time,Talk Time,Abandons,Short Abandons
7564,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,18:30-18:45,Photo Email Inbound,933.15,933.15,1.0,1.0,,,1.0,,,,933.15,,
7565,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,18:30-18:45,Photo Voice,436.24,436.24,1.0,1.0,,,,,,,426.24,,
7566,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,17:45-18:00,Photo Voice,2354.62,336.37,7.0,7.0,,,7.0,,,,2290.68,,
7567,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,13:00-13:15,Photo Email Inbound,1296.52,432.17,3.0,3.0,,,3.0,,,,1296.52,,
7568,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,12:45-13:00,Photo Email Inbound,902.86,902.86,1.0,1.0,,,1.0,,,,902.86,,
7569,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,12:45-13:00,Photo Voice,1746.06,349.21,5.0,5.0,,,5.0,,,,1704.59,,
7570,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,08:15-08:30,Photo Email Inbound,665.98,665.98,1.0,1.0,,,1.0,,,,665.98,,
7571,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,08:15-08:30,Photo Voice,1868.36,467.09,4.0,4.0,,,4.0,,,,1828.35,,
7572,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,08:30-08:45,Photo Chat,1163.19,581.6,2.0,2.0,,,2.0,,,,1155.86,,
7573,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,08:30-08:45,Photo Voice,510.73,170.24,3.0,3.0,,,3.0,,,,480.72,,
7574,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,08:45-09:00,Photo Chat,585.8,585.8,1.0,1.0,,,1.0,,,,506.51,,
7575,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,09:00-09:15,OB Photo,26.54,26.54,1.0,,1.0,1.0,,26.54,19.17,10.0,16.53,,
7576,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,09:00-09:15,Photo Chat,1245.47,622.74,2.0,2.0,,,2.0,,,,1242.85,,
7577,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,09:00-09:15,Photo Voice,2087.07,521.77,4.0,4.0,,,4.0,,,,2057.58,,
7578,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,09:15-09:30,Photo Chat,735.9,367.95,2.0,2.0,,,2.0,,,,693.29,,
7579,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,09:15-09:30,Photo Email Inbound,1045.96,522.98,2.0,2.0,,,2.0,,,,1045.96,,
7580,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,09:30-09:45,Photo Chat,2712.2,542.44,5.0,5.0,,,5.0,,,,2661.37,,
7581,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,09:30-09:45,Photo Voice,1958.21,244.78,8.0,8.0,,,8.0,,,,1895.79,,
7582,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,09:45-10:00,OB Photo,600.56,120.11,5.0,,5.0,5.0,,600.56,604.63,,600.56,,
7583,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,09:45-10:00,Photo Chat,577.43,577.43,1.0,1.0,,,1.0,,,,564.3,,
7584,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,09:45-10:00,Photo Email Inbound,1217.75,608.87,2.0,2.0,,,2.0,,,,1217.75,,
7585,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,08:15-08:30,Photo Chat,1808.64,904.32,2.0,2.0,,,2.0,,,,1791.56,,
7586,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,08:00-08:15,Photo Email Inbound,645.96,645.96,1.0,1.0,,,1.0,,,,645.96,,
7587,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,07:45-08:00,Photo Voice,739.28,369.64,2.0,2.0,,,2.0,,,,719.27,,
7588,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,07:45-08:00,Photo Email Inbound,501.87,501.87,1.0,1.0,,,1.0,,,,501.87,,
7589,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,13:00-13:15,Photo Chat,2319.47,579.87,4.0,4.0,,,4.0,,,,2169.52,,
7590,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,00:30-00:45,Photo Email Inbound,461.03,461.03,1.0,1.0,,,,,,,461.03,,
7591,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,01:30-01:45,Photo Email Inbound,1190.44,1190.44,1.0,1.0,,,,,,,1190.44,,
7592,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,01:45-02:00,Photo Email Inbound,94.49,94.49,1.0,1.0,,,,,,,94.49,,
7593,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,02:45-03:00,Photo Email Inbound,562.37,562.37,1.0,1.0,,,,,,,562.37,,
7594,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,04:45-05:00,Photo Chat,,,,1.0,,,,,,,,1.0,
7595,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,06:00-06:15,Photo Chat,,,,1.0,,,,,,,,1.0,
7596,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,09:45-10:00,Photo Voice,1733.41,577.8,3.0,3.0,,,3.0,,,,1705.68,,
7597,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,07:00-07:15,OB Photo,113.97,113.97,1.0,,1.0,1.0,,113.97,116.04,,113.97,,
7598,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,07:00-07:15,Photo Voice,1141.24,1141.24,1.0,1.0,,,1.0,,,,1131.24,,
7599,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,07:15-07:30,OB Photo,216.29,108.15,2.0,,2.0,2.0,,216.29,211.12,,216.29,,
7600,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,07:15-07:30,Photo Voice,807.17,403.58,2.0,2.0,,,2.0,,,,787.16,,
7601,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,07:30-07:45,OB Photo,4.25,4.25,1.0,,1.0,1.0,,4.25,4.44,,4.25,,
7602,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,07:30-07:45,Photo Chat,1173.97,586.99,2.0,2.0,,,2.0,,,,1035.7,,
7603,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,07:30-07:45,Photo Voice,67.4,67.4,1.0,1.0,,,1.0,,,,57.39,,
7604,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,07:45-08:00,Photo Chat,825.21,825.21,1.0,1.0,,,1.0,,,,821.75,,
7605,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,07:00-07:15,Photo Chat,2116.52,529.13,4.0,4.0,,,4.0,,,,1946.93,,
7606,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,10:00-10:15,Photo Chat,2729.35,682.34,4.0,4.0,,,4.0,,,,2709.49,,
7607,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,08:00-08:15,Photo Chat,1641.69,547.23,3.0,3.0,,,3.0,,,,1559.08,,
7608,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,10:00-10:15,Photo Voice,1923.79,480.95,4.0,4.0,,,4.0,,,,1883.78,,
7609,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,11:30-11:45,Photo Voice,1871.28,623.76,3.0,3.0,,,3.0,,,,1847.69,,
7610,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,11:45-12:00,OB Photo,591.23,295.62,2.0,,2.0,2.0,,591.23,594.05,10.0,581.23,,
7611,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,11:45-12:00,Photo Chat,491.52,491.52,1.0,1.0,,,,,,,413.72,,
7612,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,11:45-12:00,Photo Voice,2091.78,522.95,4.0,4.0,,,4.0,,,,2065.62,,
7613,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,12:00-12:15,OB Photo,343.58,343.58,1.0,,1.0,1.0,,343.58,340.39,10.01,333.57,,
7614,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,12:00-12:15,Photo Chat,2080.56,520.14,4.0,4.0,,,4.0,,,,2005.09,,
7615,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,12:00-12:15,Photo Voice,1444.03,481.34,3.0,3.0,,,3.0,,,,1414.02,,
7616,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,12:15-12:30,Photo Chat,1935.05,483.76,4.0,4.0,,,4.0,,,,1881.44,,
7617,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,12:15-12:30,Photo Voice,628.88,314.44,2.0,2.0,,,2.0,,,,615.84,,
7618,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,12:30-12:45,Photo Chat,2692.19,673.05,4.0,4.0,,,4.0,,,,2507.08,,
7619,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,12:30-12:45,Photo Email Inbound,684.43,684.43,1.0,1.0,,,1.0,,,,684.43,,
7620,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,12:30-12:45,Photo Voice,3528.44,588.07,6.0,6.0,,,6.0,,,,3475.51,,
7621,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,12:45-13:00,OB Photo,648.31,216.1,3.0,,3.0,3.0,,648.31,657.33,,648.31,,
7622,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,12:45-13:00,Photo Chat,774.16,387.08,2.0,2.0,,,2.0,,,,765.38,,
7623,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,10:00-10:15,Photo Email Inbound,2073.05,691.02,3.0,3.0,,,3.0,,,,2073.05,,
7624,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,11:30-11:45,Photo Chat,895.48,447.74,2.0,2.0,,,2.0,,,,886.26,,
7625,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,11:30-11:45,OB Photo,125.89,125.89,1.0,,1.0,1.0,,125.89,128.27,,125.89,,
7626,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,12:00-12:15,Photo Email Inbound,425.99,425.99,1.0,1.0,,,1.0,,,,425.99,,
7627,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,11:15-11:30,Photo Voice,2654.77,442.46,6.0,6.0,,,6.0,,,,2601.48,,
7628,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,10:15-10:30,Photo Email Inbound,1218.2,609.1,2.0,2.0,,,2.0,,,,1218.2,,
7629,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,10:15-10:30,Photo Voice,1531.57,510.52,3.0,3.0,,,3.0,,,,1503.67,,
7630,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,10:30-10:45,OB Photo,732.96,366.48,2.0,,2.0,2.0,,732.96,707.0,3.11,729.85,,
7631,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,10:30-10:45,Photo Chat,2922.18,730.54,4.0,4.0,,,4.0,,,,2821.31,,
7632,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,10:30-10:45,Photo Voice,49.33,49.33,1.0,1.0,,,1.0,,,,39.33,,
7633,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,10:45-11:00,Photo Chat,1392.97,696.49,2.0,2.0,,,2.0,,,,1354.29,,
7634,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,10:45-11:00,Photo Email Inbound,141.37,70.69,2.0,2.0,,,2.0,,,,141.37,,
7635,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,10:45-11:00,Photo Voice,2445.54,222.32,11.0,11.0,,,11.0,,,,2343.93,,
7636,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,10:45-11:00,OB Photo,67.8,33.9,2.0,,2.0,2.0,,67.8,71.75,,67.8,,
7637,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,11:00-11:15,OB Photo,124.58,124.58,1.0,,1.0,1.0,,124.58,122.96,3.86,120.72,,
7638,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,11:00-11:15,Photo Chat,1430.47,715.23,2.0,2.0,,,2.0,,,,1423.62,,
7639,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,11:00-11:15,Photo Email Inbound,1027.86,513.93,2.0,2.0,,,2.0,,,,1027.86,,
7640,2022-07-20,2022,Jul,44758,Wed,Voice,44762Voice,11:00-11:15,Photo Voice,421.89,140.63,3.0,3.0,,,3.0,,,,391.88,,
7641,2022-07-20,2022,Jul,44758,Wed,OB,44762OB,11:15-11:30,OB Photo,1429.98,1429.98,1.0,,1.0,1.0,,1429.98,1429.38,10.0,1419.98,,
7642,2022-07-20,2022,Jul,44758,Wed,Chat,44762Chat,11:15-11:30,Photo Chat,3538.79,589.8,6.0,6.0,,,6.0,,,,3425.79,,
7643,2022-07-20,2022,Jul,44758,Wed,Email,44762Email,11:15-11:30,Photo Email Inbound,796.82,796.82,1.0,1.0,,,1.0,,,,796.82,,
7644,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,15:45-16:00,Photo Chat,924.0,924.0,1.0,1.0,,,1.0,,,,919.76,,
7645,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,15:15-15:30,Photo Email Inbound,282.27,282.27,1.0,1.0,,,1.0,,,,282.27,,
7646,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,15:15-15:30,Photo Voice,2002.73,222.53,9.0,9.0,,,9.0,,,,1933.38,,
7647,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,15:30-15:45,Photo Chat,559.01,559.01,1.0,1.0,,,1.0,,,,553.18,,
7648,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,15:30-15:45,Photo Voice,3349.0,558.17,6.0,6.0,,,6.0,,,,3288.99,,
7649,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,15:45-16:00,OB Photo,668.97,222.99,3.0,,3.0,3.0,,668.97,675.59,,668.97,,
7650,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,15:15-15:30,Photo Chat,3058.84,611.77,5.0,5.0,,,5.0,,,,2857.63,,
7651,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,15:45-16:00,Photo Voice,2158.69,359.78,6.0,6.0,,,6.0,,,,2111.33,,
7652,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,16:30-16:45,Photo Voice,903.11,903.11,1.0,1.0,,,1.0,,,,893.11,,
7653,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,16:00-16:15,Photo Email Inbound,256.97,256.97,1.0,1.0,,,1.0,,,,256.97,,
7654,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,16:00-16:15,Photo Voice,3396.24,679.25,5.0,5.0,,,5.0,,,,3360.06,,
7655,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,16:15-16:30,Photo Chat,1293.07,431.02,3.0,3.0,,,3.0,,,,1279.64,,
7656,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,16:15-16:30,Photo Email Inbound,2382.19,1191.1,2.0,2.0,,,2.0,,,,2382.19,,
7657,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,16:15-16:30,Photo Voice,868.21,289.4,3.0,3.0,,,3.0,,,,838.2,,
7658,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,16:30-16:45,Photo Chat,2904.8,726.2,4.0,4.0,,,4.0,,,,2862.03,,
7659,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,16:45-17:00,Photo Chat,1090.32,545.16,2.0,2.0,,,2.0,,,,1078.32,,
7660,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,15:00-15:15,Photo Voice,2368.97,789.66,3.0,3.0,,,3.0,,,,2345.08,,
7661,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,16:00-16:15,Photo Chat,2133.08,533.27,4.0,4.0,,,4.0,,,,2046.14,,
7662,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,15:00-15:15,Photo Email Inbound,424.56,424.56,1.0,1.0,,,1.0,,,,424.56,,
7663,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,13:45-14:00,Photo Chat,2129.74,354.96,6.0,7.0,,,2.0,,,,2040.95,1.0,
7664,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,15:00-15:15,OB Photo,336.69,336.69,1.0,,1.0,1.0,,336.69,329.25,10.0,326.69,,
7665,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,16:45-17:00,Photo Voice,1851.97,462.99,4.0,4.0,,,4.0,,,,1817.66,,
7666,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,13:30-13:45,Photo Voice,1248.39,416.13,3.0,3.0,,,1.0,,,,1235.43,,
7667,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,13:45-14:00,OB Photo,158.46,158.46,1.0,,1.0,1.0,,158.46,160.14,,158.46,,
7668,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,13:45-14:00,Photo Email Inbound,253.05,253.05,1.0,1.0,,,1.0,,,,253.05,,
7669,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,13:30-13:45,Photo Email Inbound,559.93,559.93,1.0,1.0,,,1.0,,,,559.93,,
7670,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,13:45-14:00,Photo Voice,4254.57,472.73,9.0,10.0,,,2.0,,,,4189.86,1.0,
7671,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,14:00-14:15,OB Photo,744.51,248.17,3.0,,3.0,3.0,,744.51,602.14,12.4,732.11,,
7672,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,14:00-14:15,Photo Chat,668.38,668.38,1.0,1.0,,,1.0,,,,657.33,,
7673,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,15:00-15:15,Photo Chat,907.11,453.56,2.0,2.0,,,2.0,,,,891.64,,
7674,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,14:00-14:15,Photo Voice,871.06,174.21,5.0,5.0,,,5.0,,,,845.3,,
7675,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,14:15-14:30,Photo Chat,4154.16,519.27,8.0,8.0,,,8.0,,,,4084.45,,
7676,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,14:15-14:30,Photo Voice,946.2,315.4,3.0,3.0,,,3.0,,,,924.56,,
7677,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,14:30-14:45,OB Photo,982.82,140.4,7.0,,7.0,7.0,,982.82,954.64,40.03,942.79,,
7678,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,14:30-14:45,Photo Chat,2110.57,703.52,3.0,3.0,,,3.0,,,,2085.21,,
7679,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,14:30-14:45,Photo Voice,3528.26,588.04,6.0,6.0,,,6.0,,,,3474.82,,
7680,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,14:45-15:00,OB Photo,352.76,88.19,4.0,,4.0,4.0,,352.76,362.27,30.01,322.75,,
7681,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,14:45-15:00,Photo Chat,2750.45,550.09,5.0,5.0,,,5.0,,,,2505.78,,
7682,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,14:45-15:00,Photo Voice,1398.15,279.63,5.0,5.0,,,5.0,,,,1358.89,,
7683,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,14:15-14:30,OB Photo,455.44,227.72,2.0,,2.0,2.0,,455.44,449.71,11.62,443.82,,
7684,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,17:00-17:15,OB Photo,54.04,54.04,1.0,,1.0,1.0,,54.04,60.56,,54.04,,
7685,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,22:00-22:15,Photo Chat,,,,1.0,,,,,,,,1.0,
7686,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,17:00-17:15,Photo Voice,835.76,835.76,1.0,1.0,,,1.0,,,,825.76,,
7687,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,19:15-19:30,Photo Voice,2591.09,370.16,7.0,8.0,,,7.0,,,,2522.42,1.0,
7688,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,19:30-19:45,Photo Chat,2852.27,713.07,4.0,4.0,,,4.0,,,,2792.46,,
7689,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,19:30-19:45,Photo Email Inbound,602.19,301.1,2.0,2.0,,,2.0,,,,602.19,,
7690,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,19:30-19:45,Photo Voice,2164.18,270.52,8.0,8.0,,,7.0,,,,2090.36,,
7691,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,19:45-20:00,OB Photo,39.66,39.66,1.0,,1.0,1.0,,39.66,36.68,10.0,29.66,,
7692,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,19:45-20:00,Photo Chat,365.44,365.44,1.0,1.0,,,1.0,,,,348.13,,
7693,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,19:45-20:00,Photo Email Inbound,628.35,628.35,1.0,1.0,,,1.0,,,,628.35,,
7694,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,19:45-20:00,Photo Voice,1200.67,300.17,4.0,4.0,,,4.0,,,,1163.23,,
7695,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,19:15-19:30,Photo Email Inbound,624.85,624.85,1.0,1.0,,,1.0,,,,624.85,,
7696,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,20:00-20:15,Photo Chat,713.54,713.54,1.0,1.0,,,1.0,,,,703.21,,
7697,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,20:30-20:45,Photo Email Inbound,680.54,680.54,1.0,1.0,,,,,,,680.54,,
7698,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,21:15-21:30,Photo Chat,,,,1.0,,,,,,,,1.0,
7699,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,21:45-22:00,Photo Email Inbound,711.32,711.32,1.0,1.0,,,,,,,711.32,,
7700,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,22:00-22:15,Photo Email Inbound,518.78,518.78,1.0,1.0,,,,,,,518.78,,
7701,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,22:15-22:30,Photo Chat,,,,1.0,,,,,,,,1.0,
7702,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,22:45-23:00,Photo Email Inbound,535.44,535.44,1.0,1.0,,,,,,,535.44,,
7703,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,23:45-00:00,Photo Email Inbound,374.4,374.4,1.0,1.0,,,,,,,374.4,,
7704,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,13:30-13:45,Photo Chat,6382.04,1063.67,6.0,6.0,,,3.0,,,,4353.01,,
7705,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,20:15-20:30,Photo Email Inbound,249.19,124.6,2.0,2.0,,,,,,,249.19,,
7706,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,17:00-17:15,Photo Chat,1170.4,390.13,3.0,3.0,,,3.0,,,,1083.58,,
7707,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,19:15-19:30,OB Photo,1056.35,352.12,3.0,,3.0,3.0,,1056.35,1052.96,30.01,1026.34,,
7708,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,19:00-19:15,Photo Chat,772.63,386.32,2.0,2.0,,,2.0,,,,757.71,,
7709,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,17:15-17:30,Photo Chat,659.52,329.76,2.0,2.0,,,2.0,,,,619.96,,
7710,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,17:15-17:30,Photo Voice,153.25,153.25,1.0,1.0,,,1.0,,,,143.25,,
7711,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,17:30-17:45,Photo Chat,2446.95,815.65,3.0,3.0,,,3.0,,,,2444.13,,
7712,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,17:30-17:45,Photo Email Inbound,736.04,736.04,1.0,1.0,,,1.0,,,,736.04,,
7713,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,17:30-17:45,Photo Voice,690.2,230.07,3.0,3.0,,,3.0,,,,660.16,,
7714,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,17:45-18:00,Photo Chat,2512.32,628.08,4.0,4.0,,,4.0,,,,2483.24,,
7715,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,17:45-18:00,Photo Email Inbound,506.86,506.86,1.0,1.0,,,1.0,,,,506.86,,
7716,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,17:45-18:00,Photo Voice,974.65,324.88,3.0,3.0,,,3.0,,,,944.63,,
7717,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,19:00-19:15,Photo Voice,822.67,411.34,2.0,2.0,,,2.0,,,,803.53,,
7718,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,18:00-18:15,Photo Chat,2624.33,656.08,4.0,4.0,,,4.0,,,,2407.58,,
7719,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,18:15-18:30,Photo Chat,494.25,494.25,1.0,1.0,,,1.0,,,,488.63,,
7720,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,18:15-18:30,Photo Voice,603.45,201.15,3.0,3.0,,,3.0,,,,573.45,,
7721,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,18:30-18:45,OB Photo,314.32,104.77,3.0,,3.0,3.0,,314.32,311.68,10.0,304.31,,
7722,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,18:30-18:45,Photo Email Inbound,335.6,167.8,2.0,2.0,,,2.0,,,,335.6,,
7723,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,18:30-18:45,Photo Voice,2258.13,564.53,4.0,4.0,,,4.0,,,,2230.66,,
7724,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,18:45-19:00,OB Photo,377.29,188.64,2.0,,2.0,2.0,,377.29,382.58,,377.29,,
7725,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,18:45-19:00,Photo Chat,2114.04,302.01,7.0,7.0,,,6.0,,,,1946.79,,
7726,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,19:00-19:15,OB Photo,207.6,207.6,1.0,,1.0,1.0,,207.6,199.54,10.0,197.59,,
7727,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,18:15-18:30,OB Photo,298.72,99.57,3.0,,3.0,3.0,,298.72,276.3,30.02,268.7,,
7728,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,13:15-13:30,Photo Voice,1151.09,383.7,3.0,3.0,,,3.0,,,,1121.07,,
7729,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,18:45-19:00,Photo Voice,1700.2,566.73,3.0,3.0,,,3.0,,,,1681.28,,
7730,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,13:15-13:30,OB Photo,155.55,155.55,1.0,,1.0,1.0,,155.55,157.33,,155.55,,
7731,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,08:15-08:30,Photo Voice,1671.65,417.91,4.0,4.0,,,4.0,,,,1637.37,,
7732,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,08:30-08:45,Photo Chat,4710.71,942.14,5.0,5.0,,,5.0,,,,4443.46,,
7733,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,08:30-08:45,Photo Email Inbound,131.11,131.11,1.0,1.0,,,1.0,,,,131.11,,
